ID,Horizontal_Distance_To_Fire_Points
49513387,3125.03812013693
154482561,3815.568739568419
170918549,3437.4839735309497
483460773,1518.0976828536177
3421968690,807.1927227091992
5499677306,393.22792610415513
6705225373,1849.4735757545623
7212205247,2481.4616452879263
7677453658,998.8567696336042
10568709598,3890.8122343338587
11010485947,2737.949177981586
11872738465,2546.8225548339656
11932179207,1101.1227861358198
13257721895,2233.9070635160033
13927948751,3090.736573423209
14489896641,2695.2231229996523
14533450652,2375.882876174165
15876934908,2933.6868972733846
16294458069,839.2700939359368
17204753953,1901.9338216224576
18254775858,3668.773990994552
18587689167,355.39937879335685
18714428928,3256.4988558979676
19116118615,1451.0631013016955
20622356958,723.7027868697139
21009804390,1379.4801317044994
21606716089,1128.4171317149735
23003507048,864.3506336176924
23453508077,3174.061870446538
25491478138,2747.5150390986364
26344741034,1353.3865361424798
27255398089,2961.786448253869
27458388153,2899.05096653866
27567489444,1386.5412892056124
29404828195,3542.279549371373
31557514696,757.9454742900023
32730748563,1153.2869095548801
32884041343,2114.4809574025453
33399879940,3473.4373205426045
33690075065,1567.8137992552736
36954078703,1320.3352212661264
37241643628,2544.8628783375348
37526064209,3317.7759943284746
37888408680,3154.234819212149
38778495322,2108.260200468593
38881753524,3328.692639059015
39445652987,3479.6067522717917
41715580937,2100.3005791585033
41782178549,1162.668944596412
42460352572,1788.8848508458238
43131085379,3398.496723313676
43215929285,2976.773199829363
43218269944,1869.5555995768084
44272236132,2085.9136781561338
44291834111,3646.0979808477946
45863110497,1485.3042423554177
47936167179,1688.0740679161117
47960171005,4015.907741490495
48605389311,1598.3455546596956
48706795356,1643.5060650401585
49988516622,480.5809186789504
50178474646,1501.9869570407297
50185962297,207.33873762689905
51137539291,2887.1238991247938
51254308022,1319.0644981630207
51485692242,2124.4371350554165
53407573721,4144.415604295287
53617093644,2798.506686754072
54815855423,2497.291591548462
57570938929,1783.790336982825
59358734242,1924.786575621554
59805517756,2928.223832476583
59904653621,2361.77453836032
62251900775,1273.8556471255934
62294819713,3031.254227694706
62340551963,1523.1145574223447
63641439905,1900.4932990102398
65036486778,589.8588076667502
66421264513,2886.256990189255
66933894253,1696.445234049764
67770507511,686.0315081750387
69622426407,1526.4440002129077
70790301137,2240.3182704716282
70984767213,2964.9306980900255
71226250395,2640.2125994250064
72414773115,2943.5852231977547
75305489676,2221.0364403584517
75473973939,1626.2140659229976
77614027136,3206.029982773533
79230575862,3089.85121894678
79615576477,2367.8015871080725
80701706821,2148.196765462406
83060056231,1594.804743919441
83287709439,1368.5831268860597
86819211905,2419.3074617208786
87501972029,3392.3946572290497
88214596632,3802.6710173860715
90027244686,1005.8560094252666
92915532844,2785.016690059004
93009805530,3912.7766005195444
93912328737,2676.7094111509377
94056108636,1624.837897814926
95007997989,3419.324260813322
97542872929,3035.259997795777
97690587164,923.2289371892316
98413925270,2570.5065723298703
98435157932,1776.6257419003418
98898601119,1798.2317817662315
100928655693,3002.0185541570117
102563430642,2912.4462152432056
102980609560,2406.153666641102
103401327025,1665.9915624304838
107600110556,1624.7230765537465
108359814184,1811.8187832667902
109232629345,2306.1658064314142
109937572212,2577.1854072700116
111017468179,825.0840064988995
113635763667,2148.2944164278
114060742296,698.5331901283289
114246972325,965.5916389124495
114622005074,2111.586214144372
114919291579,1611.7216965074572
119124592923,1604.0649116423433
120173178150,930.8609689819039
120174739398,2602.0792918422176
125620283395,1918.9818286442107
126109810620,1327.264055592122
126323123025,1555.817318894029
127278650468,2072.7486666917775
127375803095,1291.3457876903276
127674493201,1569.1885222358842
129387496043,3116.7774598935994
129617305930,3272.76741345354
132515758197,2213.832251989248
133757104902,1595.2852415355133
134441063734,1454.9074573083062
135345474220,986.0295370626027
135855544925,2165.3976927022272
135942569459,3019.6852871234414
137155027535,1851.7436973346976
138738130208,2693.9685922821395
139067422477,3328.2652683553833
141906524488,2331.7214081305333
142393479923,952.4389174692265
142605257189,794.1912026986317
143068056043,1235.0752960804996
143410583289,1481.798410366416
145860890030,967.6259685942091
147823220120,3443.417135149329
149223537884,1078.3413090146605
150011633916,2859.8936276389713
150725100902,1937.1656836378322
150849655128,3012.223570038119
151019752418,3361.2913243268213
155312591316,3371.9749703387206
158170244349,1114.576143291401
158198752116,928.8595390083863
159512560080,2556.034807297301
160394048269,2904.649943485356
160866071764,3020.8183781574376
162858239831,3651.059906533409
164119838197,1127.9868824299574
165822299060,2533.867071192586
166539180979,3082.7672079832646
167026181691,1262.4049924981466
168251283648,2037.86567809189
169164297159,2692.239176852112
170340592111,2306.0362104847977
172984134900,1967.0175527508509
173965052459,4091.6249348796937
174340626142,651.4294602588791
174553904617,509.4440212181712
176985788025,2583.8965921928034
177084017191,2916.574415273803
178306423165,2639.5962876567937
178423952401,1641.204347799651
178455941015,1652.3426312195975
178529788874,1730.6146744296707
179149623101,2183.860672434091
179416220637,3059.415354617696
179888286148,3311.146871406028
180179088273,1746.2856280935816
180507824238,1627.67624411067
184375392165,2586.913276639045
184451477151,1441.485356651151
184738741234,1511.8111836135695
185056899485,2877.459888144077
185182071731,1051.0848392414232
186192642676,988.5821909660651
186202931714,503.16381729400837
186666583405,3704.1491110002366
188058099532,3180.185702094537
190612161739,2081.841484455381
191786220918,1378.7568353305442
192272885253,726.6082213571299
195350959068,2231.9426414238806
196714165163,3159.2455850811803
196797893847,682.4747760534092
197098575791,2309.366198576892
200200813237,2253.6027243549
201753062486,1235.2108999056804
202879802840,1231.154771861665
206124335947,2929.725306097364
208556964450,1406.1630517882363
209138095340,659.3443754439556
213009574322,2696.992691458355
213257512053,720.7801702487216
213491750198,2775.6120985899042
214765872738,3011.13109057565
215677869250,3182.870345655583
216856419020,2435.0467416362785
216879306321,1539.8883019555717
218546511946,1173.8824343049703
222873265205,1088.6215644529393
223316030855,2346.536527107313
223679548202,1521.3666668152684
223837443523,3183.552955371195
224551039788,1653.2340870681367
225566744544,1932.7635823734636
225684559020,2590.9404245971887
226167994000,2363.7426463536694
227253695108,3682.340251763263
227626552656,3768.219585634878
228211731876,1909.019649795035
228461864201,1585.47080050746
228697857848,2562.2402088873732
228836659715,845.0144819985937
230988028530,2250.963821409875
232228338089,2049.5246388874757
232796167982,1181.3088244651506
233062770776,3158.141101256707
233732533410,2229.0541212832295
234008501935,3052.445899481523
234837203673,1603.082595155687
234846947995,2704.396991456365
235486464743,2220.4400369479486
236263378345,2396.0040470193126
237781854465,2816.9139334556176
237942030110,2956.666754030184
238016403687,2853.07487939667
239363389723,2964.700505315778
241700135191,3661.2626589668153
241998041181,3087.9785714265117
242990398464,3141.6696484060685
243067416845,1606.7564219494807
243275253201,1356.1621014016755
243637464238,2560.9517581981304
244319901355,1978.625742669777
244624829603,1445.1216614439059
245098093514,2498.9305185197954
246150786641,1338.3180567657932
247534359611,3596.589985565114
248614356056,1560.7754746574217
248668196141,2287.6645511296574
248981201416,3602.6320923764033
248988510566,1636.5398065025252
250217632369,3129.589272795839
250370631995,2794.5798451532437
250686078422,3041.356889588958
251601683462,955.8361957137956
254173037466,1515.266719427346
254610127873,824.6690894545711
255817009412,2204.954172582662
258835705311,3136.4524155618237
259581194084,1147.1492078678903
260423001781,2092.5460091164427
262532943792,2476.67341457284
262739732779,2394.9948223266492
264779008852,2459.25991207894
264948301456,1462.1789765537985
265220870820,2375.7449466463104
265506938916,1490.4369839374253
265860723876,4258.888785687636
267169271232,674.7512720178358
267902489252,618.9555448608539
269372841660,765.7980127924409
269877160211,2861.372930871611
271409791213,3988.0363428680075
271750005946,2736.0525299258743
276551122236,1584.7683444555248
277502542400,1460.4227803367253
278395275161,2817.2392466912347
278921546529,2044.902306448581
280109045205,2766.1360771186164
281119505260,1632.2974794030863
282184608245,3700.7228277270333
282322451061,3811.145589208819
282441556685,1821.7734911569428
283581952931,803.5403839922351
283606375813,1145.1625167755951
284476291173,818.8170709669032
284545624468,1682.381505504693
285109935242,1978.7343458914038
285569722550,1811.3116128023094
285934397246,1260.57473144086
286087108291,2425.7338271165563
287385141997,2034.845579949638
287532744392,1633.5349031521596
287997061379,1541.7864984378102
288005425756,1727.881144383652
288110670201,2079.6523519758684
288293239653,1282.137758060804
290380188119,3117.455452039223
290407979560,3491.2767929373467
291818710742,3198.0648941845075
292297154348,1293.602610747593
292556425240,3682.805121208136
293219184061,1993.7153682939706
295883553808,1764.614765089159
295903924489,1155.199253085069
296482388433,2828.291455809682
297455988391,1523.3448855855245
299044548436,536.4022724311542
299174636690,518.8529093203417
299712945598,2703.8582001978057
300492379128,1866.3748591135738
301480690577,1899.6771879523735
305060033358,2813.5858443388806
307308892475,2784.4754404002488
307446996165,2789.18760675069
308360940098,1060.6767313340704
308950864162,2165.0606271037514
309372685625,3272.1700007054715
309801432325,1692.4373753112707
311558365726,2865.511054032659
311604971512,3529.9196322343405
315208381692,2077.7224507940246
317457149825,837.1334599454437
318176697956,1144.2415503115717
319390720031,1255.8512632533161
319478672672,2356.7566596114098
319601904106,1611.0069014315748
320028933310,1561.65484142901
320686858352,1625.565760589071
321212645811,1839.877206958973
321489366990,957.7131807747326
321512355403,2995.7630298594995
321933437702,552.9386497509224
322516272727,1565.3965699816438
323546562079,2756.0933446793956
324201140878,1277.0842662212228
324414679103,718.7162002519167
325300074941,1259.370287582702
326318200773,2138.5669021053395
326952580552,2486.9603165184462
328428890585,626.9367010403732
328479037304,2676.207307855258
329791813430,649.1672512290966
330384429679,3130.0304874502654
330542586244,1706.025334148796
332233208732,2943.309269868161
332265616826,2992.643343207688
332499647757,2292.976310898966
333939291493,2071.3362135757425
337995440291,1591.7534517212118
338111344813,1634.719893309954
338292345296,1544.2637676028544
343775846481,1337.4421808880236
347120948554,776.1378227569751
349238482340,1250.9188015502432
350088021085,1455.0484733574135
350904726767,2396.550077434635
351646737059,1843.6411167303181
351657771813,2200.408012609458
353812956349,1632.2754336662965
355850876504,2629.95767795589
355879944208,1857.5303733702247
356317339198,2473.4461017206972
357669307392,1709.1930656531922
359246831887,3062.6010061104025
360142549714,1137.3195881062552
362230084541,1655.952478047945
362944933401,1644.45242915429
363724521993,1464.9805541908852
364569578425,-160.45773126623294
364888131677,1310.3487479981761
